step,loss,lr,tokens_per_sec,total_tokens,elapsed_min
19405,3.148686,0.00027953,28734,1907589120,1107.41
19410,3.256448,0.00027952,28735,1908080640,1107.70
19415,3.179664,0.00027951,28739,1908572160,1107.98
19420,3.338001,0.00027949,28741,1909063680,1108.27
19425,3.193762,0.00027948,28740,1909555200,1108.55
19430,3.344021,0.00027947,28740,1910046720,1108.84
19435,3.258382,0.00027946,28740,1910538240,1109.12
19440,3.174743,0.00027945,28742,1911029760,1109.41
19445,3.170452,0.00027944,28740,1911521280,1109.69
19450,3.236354,0.00027943,28742,1912012800,1109.98
19455,3.259773,0.00027941,28741,1912504320,1110.26
19460,3.179202,0.00027940,28742,1912995840,1110.55
19465,3.159829,0.00027939,28742,1913487360,1110.83
19470,3.306221,0.00027938,28741,1913978880,1111.12
19475,3.199147,0.00027937,28740,1914470400,1111.40
19480,3.126312,0.00027936,28742,1914961920,1111.69
19485,3.139877,0.00027934,28742,1915453440,1111.97
19490,2.664358,0.00027933,28744,1915944960,1112.26
19495,3.324451,0.00027932,28741,1916436480,1112.54
19500,3.229466,0.00027931,28740,1916928000,1112.83
19505,3.263470,0.00027930,27221,1917419520,1113.13
19510,3.325254,0.00027929,28743,1917911040,1113.41
19515,3.218313,0.00027928,28740,1918402560,1113.70
19520,3.266369,0.00027926,28741,1918894080,1113.98
19525,3.147199,0.00027925,28742,1919385600,1114.27
19530,3.248778,0.00027924,28742,1919877120,1114.55
19535,3.287587,0.00027923,28742,1920368640,1114.84
19540,3.236111,0.00027922,28743,1920860160,1115.12
19545,3.305946,0.00027921,28742,1921351680,1115.41
19550,3.197027,0.00027919,28737,1921843200,1115.69
19555,3.288407,0.00027918,28743,1922334720,1115.98
19560,3.237962,0.00027917,28740,1922826240,1116.26
19565,3.244600,0.00027916,28743,1923317760,1116.55
19570,3.259481,0.00027915,28741,1923809280,1116.83
19575,3.205794,0.00027914,28742,1924300800,1117.12
19580,3.309522,0.00027913,28735,1924792320,1117.40
19585,3.221628,0.00027911,28741,1925283840,1117.69
19590,2.985534,0.00027910,28743,1925775360,1117.97
19595,2.784243,0.00027909,28743,1926266880,1118.26
19600,3.223457,0.00027908,28742,1926758400,1118.54
19605,3.232612,0.00027907,28741,1927249920,1118.83
19610,3.139004,0.00027906,28740,1927741440,1119.11
19615,3.244121,0.00027904,28742,1928232960,1119.40
19620,3.200837,0.00027903,28741,1928724480,1119.68
19625,3.240406,0.00027902,28742,1929216000,1119.97
19630,3.253731,0.00027901,28741,1929707520,1120.25
19635,3.201120,0.00027900,28740,1930199040,1120.54
19640,3.273904,0.00027899,28741,1930690560,1120.82
19645,3.131556,0.00027897,28741,1931182080,1121.11
19650,3.131225,0.00027896,28743,1931673600,1121.39
19655,3.212565,0.00027895,28740,1932165120,1121.68
19660,3.282516,0.00027894,28741,1932656640,1121.96
19665,3.272175,0.00027893,28742,1933148160,1122.25
19670,3.090222,0.00027892,28742,1933639680,1122.53
19675,3.288901,0.00027891,28740,1934131200,1122.82
19680,3.202158,0.00027889,28740,1934622720,1123.10
19685,3.218226,0.00027888,28742,1935114240,1123.39
19690,3.259006,0.00027887,28741,1935605760,1123.67
19695,3.248533,0.00027886,28739,1936097280,1123.96
19700,3.318585,0.00027885,28733,1936588800,1124.25
19705,2.481814,0.00027884,28742,1937080320,1124.53
19710,3.171572,0.00027882,28739,1937571840,1124.82
19715,3.288189,0.00027881,28742,1938063360,1125.10
19720,3.208284,0.00027880,28741,1938554880,1125.39
19725,3.344983,0.00027879,28741,1939046400,1125.67
19730,3.273020,0.00027878,28740,1939537920,1125.96
19735,3.307281,0.00027877,28742,1940029440,1126.24
19740,3.222436,0.00027875,28741,1940520960,1126.53
19745,3.327481,0.00027874,28741,1941012480,1126.81
19750,3.193140,0.00027873,28737,1941504000,1127.10
19755,3.299175,0.00027872,28739,1941995520,1127.38
19760,3.227345,0.00027871,28741,1942487040,1127.67
19765,3.303319,0.00027870,28741,1942978560,1127.95
19770,3.186224,0.00027868,28741,1943470080,1128.24
19775,3.290075,0.00027867,28743,1943961600,1128.52
19780,3.176500,0.00027866,28739,1944453120,1128.81
19785,3.318683,0.00027865,28743,1944944640,1129.09
19790,3.178077,0.00027864,28741,1945436160,1129.38
19795,3.209915,0.00027863,28740,1945927680,1129.66
19800,3.238231,0.00027861,28742,1946419200,1129.95
19805,3.195782,0.00027860,28741,1946910720,1130.23
19810,3.256419,0.00027859,28742,1947402240,1130.52
19815,3.241001,0.00027858,28735,1947893760,1130.80
19820,3.221848,0.00027857,28740,1948385280,1131.09
19825,3.261054,0.00027856,28742,1948876800,1131.37
19830,3.227670,0.00027854,28741,1949368320,1131.66
19835,3.200533,0.00027853,28741,1949859840,1131.94
19840,2.577480,0.00027852,28743,1950351360,1132.23
19845,3.187972,0.00027851,28741,1950842880,1132.51
19850,3.277008,0.00027850,28739,1951334400,1132.80
19855,3.083462,0.00027849,28743,1951825920,1133.08
19860,3.178330,0.00027847,28741,1952317440,1133.37
19865,3.297172,0.00027846,28741,1952808960,1133.65
19870,3.199029,0.00027845,28742,1953300480,1133.94
19875,3.097585,0.00027844,28742,1953792000,1134.22
19880,3.252493,0.00027843,28739,1954283520,1134.51
19885,3.233659,0.00027841,28739,1954775040,1134.79
19890,3.219367,0.00027840,28742,1955266560,1135.08
19895,3.326105,0.00027839,28735,1955758080,1135.36
19900,3.176546,0.00027838,28741,1956249600,1135.65
19905,3.239994,0.00027837,28742,1956741120,1135.93
19910,3.208230,0.00027836,28740,1957232640,1136.22
19915,3.145619,0.00027834,28739,1957724160,1136.50
19920,3.142128,0.00027833,28737,1958215680,1136.79
19925,3.192898,0.00027832,28742,1958707200,1137.07
19930,3.211249,0.00027831,28740,1959198720,1137.36
19935,3.339481,0.00027830,28740,1959690240,1137.64
19940,3.121083,0.00027829,28743,1960181760,1137.93
19945,3.130985,0.00027827,28743,1960673280,1138.21
19950,3.201040,0.00027826,28741,1961164800,1138.50
19955,3.105132,0.00027825,28743,1961656320,1138.78
19960,3.300262,0.00027824,28743,1962147840,1139.07
19965,3.240837,0.00027823,28743,1962639360,1139.35
19970,2.690245,0.00027822,28743,1963130880,1139.64
19975,3.006774,0.00027820,28743,1963622400,1139.92
19980,3.270140,0.00027819,28743,1964113920,1140.21
19985,3.225322,0.00027818,28742,1964605440,1140.49
19990,3.254967,0.00027817,28742,1965096960,1140.78
19995,3.220812,0.00027816,28743,1965588480,1141.06
20000,3.209285,0.00027814,28742,1966080000,1141.35
20005,3.232818,0.00027813,26666,1966571520,1141.65
20010,3.206409,0.00027812,28740,1967063040,1141.94
20015,3.263910,0.00027811,28743,1967554560,1142.22
20020,3.182485,0.00027810,28742,1968046080,1142.51
20025,3.304686,0.00027809,28742,1968537600,1142.79
20030,3.200334,0.00027807,28741,1969029120,1143.08
20035,3.282858,0.00027806,28742,1969520640,1143.36
20040,3.105195,0.00027805,28743,1970012160,1143.65
20045,3.262086,0.00027804,28744,1970503680,1143.93
20050,3.229216,0.00027803,28743,1970995200,1144.22
20055,3.232852,0.00027801,28743,1971486720,1144.50
20060,3.143010,0.00027800,28740,1971978240,1144.79
20065,3.265092,0.00027799,28744,1972469760,1145.07
20070,3.121741,0.00027798,28735,1972961280,1145.36
20075,3.493905,0.00027797,28743,1973452800,1145.64
20080,2.572851,0.00027796,28743,1973944320,1145.93
20085,3.332260,0.00027794,28740,1974435840,1146.21
20090,3.275978,0.00027793,28743,1974927360,1146.50
20095,3.135381,0.00027792,28739,1975418880,1146.78
20100,3.317317,0.00027791,28741,1975910400,1147.07
20105,3.140419,0.00027790,28744,1976401920,1147.35
20110,3.369232,0.00027788,28740,1976893440,1147.64
20115,3.200221,0.00027787,28742,1977384960,1147.92
20120,3.268881,0.00027786,28743,1977876480,1148.21
20125,3.233097,0.00027785,28743,1978368000,1148.49
20130,3.181392,0.00027784,28742,1978859520,1148.78
20135,3.245077,0.00027782,28743,1979351040,1149.06
20140,3.305692,0.00027781,28742,1979842560,1149.35
20145,3.255273,0.00027780,28738,1980334080,1149.63
20150,3.283396,0.00027779,28740,1980825600,1149.92
20155,3.185776,0.00027778,28741,1981317120,1150.20
20160,3.261237,0.00027777,28742,1981808640,1150.49
20165,3.203880,0.00027775,28742,1982300160,1150.77
20170,3.242251,0.00027774,28742,1982791680,1151.06
20175,3.185605,0.00027773,28742,1983283200,1151.34
20180,3.244709,0.00027772,28744,1983774720,1151.63
20185,3.194085,0.00027771,28742,1984266240,1151.91
20190,3.317155,0.00027769,28742,1984757760,1152.20
20195,3.245420,0.00027768,28743,1985249280,1152.48
20200,3.205520,0.00027767,28742,1985740800,1152.77
20205,3.213101,0.00027766,28743,1986232320,1153.05
20210,2.236963,0.00027765,28745,1986723840,1153.34
20215,3.189777,0.00027763,28744,1987215360,1153.62
20220,3.209276,0.00027762,28744,1987706880,1153.91
20225,3.230192,0.00027761,28743,1988198400,1154.19
20230,3.232684,0.00027760,28743,1988689920,1154.48
20235,3.234456,0.00027759,28742,1989181440,1154.76
20240,3.285076,0.00027757,28743,1989672960,1155.05
20245,3.010630,0.00027756,28743,1990164480,1155.33
20250,3.132835,0.00027755,28744,1990656000,1155.62
20255,3.279838,0.00027754,28743,1991147520,1155.90
20260,3.259663,0.00027753,28744,1991639040,1156.19
20265,3.147478,0.00027751,28741,1992130560,1156.47
20270,3.224476,0.00027750,28737,1992622080,1156.76
20275,3.136627,0.00027749,28743,1993113600,1157.04
20280,3.271423,0.00027748,28742,1993605120,1157.33
20285,3.317638,0.00027747,28742,1994096640,1157.62
20290,3.244047,0.00027745,28742,1994588160,1157.90
20295,3.271846,0.00027744,28743,1995079680,1158.19
20300,3.191173,0.00027743,28744,1995571200,1158.47
20305,3.310290,0.00027742,28741,1996062720,1158.76
20310,3.143788,0.00027741,28743,1996554240,1159.04
20315,3.291722,0.00027739,28742,1997045760,1159.33
20320,3.126999,0.00027738,28741,1997537280,1159.61
20325,2.507637,0.00027737,28736,1998028800,1159.90
20330,3.190416,0.00027736,28742,1998520320,1160.18
20335,3.280665,0.00027735,28742,1999011840,1160.47
20340,3.175634,0.00027733,28742,1999503360,1160.75
20345,3.491669,0.00027732,28743,1999994880,1161.04
20350,3.168338,0.00027731,28742,2000486400,1161.32
20355,3.082289,0.00027730,28734,2000977920,1161.61
20360,3.322794,0.00027729,28742,2001469440,1161.89
20365,3.174258,0.00027727,28744,2001960960,1162.18
20370,3.134746,0.00027726,28744,2002452480,1162.46
20375,3.270321,0.00027725,28742,2002944000,1162.75
20380,3.401980,0.00027724,28743,2003435520,1163.03
20385,3.156272,0.00027723,28743,2003927040,1163.32
20390,3.024703,0.00027721,28742,2004418560,1163.60
20395,3.229502,0.00027720,28743,2004910080,1163.89
20400,3.155635,0.00027719,28743,2005401600,1164.17
20405,3.173651,0.00027718,28743,2005893120,1164.46
20410,3.166825,0.00027717,28743,2006384640,1164.74
20415,3.217154,0.00027715,28744,2006876160,1165.03
20420,3.301971,0.00027714,28736,2007367680,1165.31
20425,2.993277,0.00027713,28740,2007859200,1165.60
20430,3.351876,0.00027712,28743,2008350720,1165.88
20435,3.415092,0.00027711,28743,2008842240,1166.17
20440,3.172869,0.00027709,28741,2009333760,1166.45
20445,3.240465,0.00027708,28740,2009825280,1166.74
20450,3.263788,0.00027707,28743,2010316800,1167.02
20455,3.160490,0.00027706,28743,2010808320,1167.31
20460,3.075825,0.00027705,28743,2011299840,1167.59
20465,3.245276,0.00027703,28743,2011791360,1167.88
20470,3.366365,0.00027702,28743,2012282880,1168.16
20475,3.282402,0.00027701,28744,2012774400,1168.45
20480,3.112344,0.00027700,28743,2013265920,1168.73
20485,3.297856,0.00027699,28743,2013757440,1169.02
20490,3.321465,0.00027697,28741,2014248960,1169.30
20495,3.045144,0.00027696,28744,2014740480,1169.59
20500,3.260342,0.00027695,28743,2015232000,1169.87
20505,3.189885,0.00027694,27466,2015723520,1170.17
20510,3.166943,0.00027693,28744,2016215040,1170.45
20515,3.238539,0.00027691,28742,2016706560,1170.74
20520,3.302912,0.00027690,28743,2017198080,1171.02
20525,3.162883,0.00027689,28744,2017689600,1171.31
20530,3.194761,0.00027688,28743,2018181120,1171.59
20535,3.340509,0.00027686,28742,2018672640,1171.88
20540,3.221953,0.00027685,28743,2019164160,1172.16
20545,3.158828,0.00027684,28745,2019655680,1172.45
20550,3.319053,0.00027683,28742,2020147200,1172.73
20555,3.196543,0.00027682,28743,2020638720,1173.02
20560,3.111900,0.00027680,28743,2021130240,1173.30
20565,2.889550,0.00027679,28746,2021621760,1173.59
20570,2.505082,0.00027678,28746,2022113280,1173.87
20575,3.225768,0.00027677,28745,2022604800,1174.16
20580,3.202165,0.00027676,28744,2023096320,1174.44
20585,3.243398,0.00027674,28745,2023587840,1174.73
20590,3.313062,0.00027673,28741,2024079360,1175.01
20595,3.244333,0.00027672,28744,2024570880,1175.30
20600,3.145812,0.00027671,28745,2025062400,1175.58
20605,3.335085,0.00027669,28743,2025553920,1175.87
20610,3.271092,0.00027668,28741,2026045440,1176.15
20615,3.212627,0.00027667,28738,2026536960,1176.44
20620,3.257814,0.00027666,28742,2027028480,1176.72
20625,3.193259,0.00027665,28744,2027520000,1177.01
20630,3.170912,0.00027663,28744,2028011520,1177.29
20635,3.196896,0.00027662,28744,2028503040,1177.58
20640,3.328326,0.00027661,28741,2028994560,1177.86
20645,3.295597,0.00027660,28743,2029486080,1178.15
20650,3.314597,0.00027659,28743,2029977600,1178.43
20655,3.138120,0.00027657,28743,2030469120,1178.72
20660,3.266321,0.00027656,28743,2030960640,1179.00
20665,3.229874,0.00027655,28744,2031452160,1179.29
20670,3.178929,0.00027654,28744,2031943680,1179.57
20675,3.218449,0.00027652,28743,2032435200,1179.86
20680,3.298652,0.00027651,28743,2032926720,1180.14
20685,3.154051,0.00027650,28745,2033418240,1180.43
20690,3.108655,0.00027649,28743,2033909760,1180.71
20695,3.319657,0.00027648,28743,2034401280,1181.00
20700,3.141161,0.00027646,28743,2034892800,1181.28
20705,3.054595,0.00027645,28744,2035384320,1181.57
20710,3.282711,0.00027644,28744,2035875840,1181.85
20715,3.301891,0.00027643,28745,2036367360,1182.14
20720,3.231307,0.00027641,28744,2036858880,1182.42
20725,3.164645,0.00027640,28742,2037350400,1182.71
20730,3.272660,0.00027639,28744,2037841920,1182.99
20735,3.279304,0.00027638,28742,2038333440,1183.28
20740,3.290288,0.00027637,28743,2038824960,1183.56
20745,3.209388,0.00027635,28743,2039316480,1183.85
20750,3.350958,0.00027634,28743,2039808000,1184.13
20755,3.265526,0.00027633,28744,2040299520,1184.42
20760,3.315037,0.00027632,28743,2040791040,1184.70
20765,3.248734,0.00027630,28743,2041282560,1184.99
20770,3.220570,0.00027629,28744,2041774080,1185.27
20775,2.415016,0.00027628,28745,2042265600,1185.56
20780,3.266706,0.00027627,28743,2042757120,1185.84
20785,3.368542,0.00027626,28740,2043248640,1186.13
20790,3.364769,0.00027624,28739,2043740160,1186.41
20795,3.264640,0.00027623,28742,2044231680,1186.70
20800,3.296896,0.00027622,28741,2044723200,1186.98
20805,3.308625,0.00027621,28744,2045214720,1187.27
20810,3.307868,0.00027619,28742,2045706240,1187.55
20815,3.208899,0.00027618,28742,2046197760,1187.84
20820,3.270845,0.00027617,28741,2046689280,1188.12
20825,3.292018,0.00027616,28744,2047180800,1188.41
20830,3.273642,0.00027614,28743,2047672320,1188.69
20835,3.301123,0.00027613,28743,2048163840,1188.98
20840,3.116594,0.00027612,28744,2048655360,1189.26
20845,3.294956,0.00027611,28743,2049146880,1189.55
20850,3.180524,0.00027610,28741,2049638400,1189.83
20855,3.186917,0.00027608,28744,2050129920,1190.12
20860,3.207421,0.00027607,28743,2050621440,1190.40
20865,3.346431,0.00027606,28743,2051112960,1190.69
20870,3.230751,0.00027605,28743,2051604480,1190.97
20875,3.123792,0.00027603,28744,2052096000,1191.26
20880,1.947651,0.00027602,28745,2052587520,1191.54
20885,2.618134,0.00027601,28744,2053079040,1191.83
20890,3.200748,0.00027600,28743,2053570560,1192.11
20895,3.259002,0.00027599,28741,2054062080,1192.40
20900,3.173855,0.00027597,28740,2054553600,1192.68
20905,3.294833,0.00027596,28743,2055045120,1192.97
20910,3.285504,0.00027595,28743,2055536640,1193.25
20915,3.268497,0.00027594,28742,2056028160,1193.54
20920,3.223787,0.00027592,28742,2056519680,1193.82
20925,3.275396,0.00027591,28736,2057011200,1194.11
20930,3.338348,0.00027590,28742,2057502720,1194.39
20935,3.211840,0.00027589,28742,2057994240,1194.68
20940,3.297905,0.00027587,28742,2058485760,1194.96
20945,3.128767,0.00027586,28741,2058977280,1195.25
20950,3.398893,0.00027585,28744,2059468800,1195.54
20955,3.125427,0.00027584,28743,2059960320,1195.82
20960,3.287056,0.00027582,28741,2060451840,1196.11
20965,3.181019,0.00027581,28741,2060943360,1196.39
20970,3.234880,0.00027580,28735,2061434880,1196.68
20975,3.145537,0.00027579,28743,2061926400,1196.96
20980,3.235283,0.00027578,28744,2062417920,1197.25
20985,3.284897,0.00027576,28743,2062909440,1197.53
20990,3.208986,0.00027575,28742,2063400960,1197.82
20995,3.287590,0.00027574,28743,2063892480,1198.10
21000,3.212280,0.00027573,28744,2064384000,1198.39
21005,3.321752,0.00027571,28124,2064875520,1198.68
21010,3.096797,0.00027570,28745,2065367040,1198.96
21015,3.244960,0.00027569,28743,2065858560,1199.25
21020,3.217881,0.00027568,28744,2066350080,1199.53
21025,2.911221,0.00027566,28745,2066841600,1199.82
21030,2.623297,0.00027565,28744,2067333120,1200.10
21035,3.174799,0.00027564,28742,2067824640,1200.39
21040,3.208203,0.00027563,28744,2068316160,1200.67
21045,3.325053,0.00027561,28744,2068807680,1200.96
21050,3.180645,0.00027560,28742,2069299200,1201.24
21055,3.327636,0.00027559,28743,2069790720,1201.53
21060,3.200139,0.00027558,28743,2070282240,1201.81
21065,3.221828,0.00027556,28743,2070773760,1202.10
21070,3.271522,0.00027555,28743,2071265280,1202.38
21075,3.280743,0.00027554,28743,2071756800,1202.67
21080,3.146916,0.00027553,28743,2072248320,1202.95
21085,3.205319,0.00027551,28743,2072739840,1203.24
21090,3.176771,0.00027550,28744,2073231360,1203.52
21095,3.343004,0.00027549,28743,2073722880,1203.81
21100,3.126861,0.00027548,28744,2074214400,1204.09
21105,3.186634,0.00027547,28744,2074705920,1204.38
21110,3.369579,0.00027545,28744,2075197440,1204.66
21115,3.233898,0.00027544,28743,2075688960,1204.95
21120,3.327553,0.00027543,28744,2076180480,1205.23
21125,3.211255,0.00027542,28744,2076672000,1205.52
21130,3.276395,0.00027540,28743,2077163520,1205.80
21135,3.159966,0.00027539,28740,2077655040,1206.09
21140,3.316963,0.00027538,28744,2078146560,1206.37
21145,3.207673,0.00027537,28743,2078638080,1206.66
21150,3.240633,0.00027535,28743,2079129600,1206.94
21155,3.204505,0.00027534,28743,2079621120,1207.23
21160,3.165185,0.00027533,28744,2080112640,1207.51
21165,2.354268,0.00027532,28745,2080604160,1207.80
21170,3.204671,0.00027530,28743,2081095680,1208.08
21175,3.310951,0.00027529,28742,2081587200,1208.37
21180,3.165072,0.00027528,28743,2082078720,1208.65
21185,3.320401,0.00027527,28743,2082570240,1208.94
21190,3.151258,0.00027525,28743,2083061760,1209.22
21195,3.336190,0.00027524,28743,2083553280,1209.51
21200,3.206485,0.00027523,28743,2084044800,1209.79
21205,3.406762,0.00027522,28743,2084536320,1210.08
21210,3.194564,0.00027520,28743,2085027840,1210.36
21215,3.299051,0.00027519,28744,2085519360,1210.65
21220,3.259246,0.00027518,28741,2086010880,1210.93
